Facility Code,Facility Name,Province,County,District,Division,Type,Owner,Location,Sub Location,Description of Location,Constituency,Nearest Town,Beds,Cots,Official Address,Town,In Charge,Job Title of in Charge,Open 24 Hours,Open Weekends,Operational Status
13846,Uzima Clinic,Nyanza,Siaya,Ugunja,Ugunja,Medical Clinic,Private Practice - General Practitioner,NaN,NaN,NaN,ALEGO,Ugunja  Township,0.0,0.0,Unknown,Unknown,Unknown,Clinical Officer,N,Y,Operational
13246,Uzima Dispensary,Nairobi,Nairobi,Roysambu,Kasarani,Dispensary,Private Enterprise (Institution),Kariobangi,NaN,NaN,ROYSAMBU,Nairobi,0.0,0.0,Unknown,Unknown,Unknown,Unknown,N,N,Operational
19614,Uzima Medical Cliinic,Central,Kiambu,Gatundu,ngenda,Medical Clinic,Private Practice - Nurse / Midwife,Ngenda,Kirangari,NaN,GATUNDU NORTH,Gatundu,0.0,0.0,P.O Box 112,Gatundu,Phyllis Nyakeru,Nursing Officer in Charge,N,Y,Operational
17436,Uzima Medical Clinic,Rift Valley,Laikipia,Nyahururu,Nyahururu,Medical Clinic,Private Practice - Clinical Officer,Nyahururu,Nyahururu,Situated along Ndunyu rd adjacent to Nyahururu stadium ,LAIKIPIA WEST,Nyahururu,0.0,0.0,P.O Box 291,Nyahururu,Johnson M. M. Gaitho,Clinical Officer,N,Y,Operational
19159,Uzima Medical Clinic (Chuka),Eastern,Tharaka Nithi,Meru South,Chuka,Medical Clinic,Private Practice - Nurse / Midwife,Karingani,Ndagani,Ndagani Market,THARAKA,Ndagai,0.0,0.0,P.O Box 8,Chuka,Anisia Mbwiria,Nursing Officer in Charge,N,N,Operational
17565,Uzima Medical Clinic (Githamba),Central,Nyandarua,Kinangop,south kinangop,Medical Clinic,Private Practice - Nurse / Midwife,Haraka,Haraka,"Nbi-Nku rd, branch at flyover to the right up to githabai marker",KINANGOP,Githabai,0.0,0.0,P.O Box 163,South kinangop,Mary Mungai,Nursing Officer in Charge,N,N,Operational
12835,Uzima Medical Clinic (Imenti South),Eastern,Meru,Imenti South,Igoji,Medical Clinic,Private Enterprise (Institution),Gikui,Nkugwe,Along Chuka-Meru road in igoji Market,SOUTH IMENTI,Igoji Mkt,0.0,0.0,Unknown,Unknown,Margaret Ndege,Nursing Officer in Charge,N,N,Operational
11876,Uzima Medical Clinic (Kilifi),Coast,Kilifi,Kilifi North,Bahari,Medical Clinic,Private Practice - Nurse / Midwife,Matsangoni,Matsangoni,NaN,BAHARI,Matsangoni,0.0,0.0,Unknown,Matsangoni,Unknown,Unknown,N,N,Pending Opening
11877,Uzima Medical Clinic (Lamu),Coast,Lamu,Lamu West,Mpeketoni,Medical Clinic,Private Practice - Clinical Officer,Central,Mpeketoni,NaN,LAMU WEST,Mpeketoni,0.0,0.0,P.O Box  45,Lamu,Muchiri,Unknown,N,N,Operational
11878,Uzima Medical Clinic (Malindi),Coast,Kilifi,Malindi,Malindi,Medical Clinic,Private Practice - Nurse / Midwife,Malindi,LANGO BAYA,Along Malindi Tsavo Road near Langobaya water offices,MALINDI,Langobaya,0.0,0.0,P.O Box 771,Malindi,Esther Kareithi,Nursing Officer in Charge,N,N,Pending Opening
19140,Uzima Medical Clinic (Meru),Eastern,Meru,Imenti North,Mirigamieru West,Medical Clinic,Private Practice - Clinical Officer,Municipality,Township,NaN,NORTH IMENTI,Meru Town,0.0,0.0,Unknown,Unknown,Geoffrey Inoti,Clinical Officer,N,Y,Operational
18243,Uzima Medical Clinic (Nandi Central),Rift Valley,Nandi,Nandi Central,Kapsabet,Medical Clinic,Private Practice - Nurse / Midwife,Kiptuiya,Kiptuiya,At Kapkangani Trading Centre,EMGWEN,Kapsabet,0.0,0.0,P.O Box 5,Kapsabet,Alice Shivo,Nursing Officer in Charge,N,N,Operational
11144,Uzima Medical Clinic (Nyeri North),Central,Nyeri,Mathira East,Mathira,Medical Clinic,Private Practice - Clinical Officer,Karindundu,NaN,NaN,MATHIRA,Karatina,0.0,0.0,P.O Box  774,Karatina,Unknown,Unknown,N,N,Operational
11145,Uzima Medical Clinic (Thika),Central,Kiambu,Thika West,Thika Municipality,Medical Clinic,Private Enterprise (Institution),Thika,Komu,NaN,JUJA,Thika,0.0,0.0,Unknown,Unknown,Unknown,Unknown,N,N,Operational
19049,Uzima Medical Clinic Namanga,Rift Valley,Kajiado,Kajiado Central,Namanga,Medical Clinic,Private Practice - General Practitioner,NaN,NaN,Namanga Boarder,KAJIADO CENTRAL,Namanga,0.0,0.0,Unknown,Namanga,Simom Gikonyo,Unknown,N,Y,Operational
18635,Uzima Medical Services,Eastern,Meru,Imenti North,Miriga Mieru West,Medical Clinic,Private Practice - Unspecified,Municipality,Township,NaN,NORTH IMENTI,Meru Town,0.0,0.0,Unknown,Meru,Geoffrey Inoti,Clinical Officer,N,Y,Operational
18621,Uzima Medicare Clinic,Eastern,Meru,Igembe South,Akachiu,Medical Clinic,Private Practice - Nurse / Midwife,Akachiu,Amamba,Along Maua Meru Road,IGEMBE,Near  Kiiji Market,0.0,0.0,P.O Box 713,Maua,James Kimathi,Nursing Officer in Charge,N,Y,Operational
17956,Uzima VCT Centre,Nairobi,Nairobi,Dagoretti South,Golf Course,VCT Centre (Stand-Alone),Non-Governmental Organizations,Woodley,NaN,NaN,DAGORETTI SOUTH,Kenyatta Market,0.0,0.0,Unknown,Unknown,Fredrick Munyiri,Unknown,N,N,Operational
15764,Valley Hospital,Rift Valley,Nakuru,Nakuru,Municipality,Other Hospital,Private Practice - Medical Specialist,Central,Viwanda,At the KFA round abaut,NAKURU TOWN,Nakuru Town,58.0,10.0,P.O Box  ,Nakuru,Dr. Obwanga,Unknown,Y,Y,Operational
17546,Van Den Berg Clinic,Rift Valley,Nakuru,Naivasha,Naivasha,Medical Clinic,Company Medical Service,Hells Gate,Mirera,On Moi-South Lake  Opposite Karuturi Flower Farm,NAIVASHA,Dck Center ,0.0,0.0,P.O Box 1129,Naivasha,Monica Letting,Nursing Officer in Charge,N,Y,Operational
11879,Vanga Health Centre,Coast,Kwale,Msambweni,Lunga Lunga,Health Centre,Ministry of Health,Lunga Lunga,Vanga,Near Vanga Primary School,MSAMBWENI,Lunga Lunga,10.0,0.0,P.O Box P.O. Box 8,Msambweni,Grace Mwalukombe,Nursing Officer in Charge,Y,Y,Operational
18747,Vegpro Delamere Pivot Medical Clinic (Naivasha),Rift Valley,Nakuru,Naivasha,Central,Medical Clinic,Company Medical Service,Naivasha Town,Sokoni,Situated Along Naivasha -Nakuru highway adjacent to Panda Flower farm near delamere Shop,NAIVASHA,Naivasha,0.0,0.0,P.O Box 1419,Naivasha,Leah Wangari Kihara,Nursing Officer in Charge,N,Y,Operational
18202,Vegpro In House Clinic,Nairobi,Nairobi,Embakasi East,Embakasi,Medical Clinic,Company Medical Service,Embakasi,Embakasi,2nd Freight  Avenue Next To Oserian Mechanised,EMBAKASI EAST,JKIA,2.0,0.0,P.O Box 19226,JKIA,Jane Olouch,Nursing Officer in Charge,Y,Y,Operational
17887,Venoma Medical Clinic,Coast,Kilifi,Malindi,Malindi,Medical Clinic,Private Practice - Nurse / Midwife,Malindi,Barani,NaN,MALINDI,Malindi Complex,0.0,0.0,P.O Box 1231,Malindi,Kephine Atieno,Nursing Officer in Charge,N,Y,Operational
14166,Verna Health Centre,Nyanza,Migori,Rongo,Rongo,Health Centre,Kenya Episcopal Conference-Catholic Secretariat,West Kamagambo,Kanyamamba,Branch to Rakwaro Market Center,RONGO,Rongo,15.0,5.0,P.O Box P.O. Box 518,Rongo,Sr. Anne,Unknown,N,N,Operational
14167,Viagenco Medical Centre,Nyanza,Homa Bay,Mbita,Mbita,Medical Centre,Non-Governmental Organizations,Gembe West,Kasgunga East,NaN,MBITA,Luanda Market,6.0,0.0,P.O Box 80,Mbita,Michael Kowor,Hospital Director,N,N,Operational
18619,Vichabem Medical Clinic,Eastern,Meru,Igembe South,Maua ,Medical Clinic,Private Enterprise (Institution),Maua,Amwathi,Situated in Maua town near MInistry of Public Works,IGEMBE,Maua Town,0.0,0.0,P.O Box 458,Maua,Agnes Kamunde Mitine,Nursing Officer in Charge,N,Y,Operational
18141,Vicodec Medical Clinic,Rift Valley,Kajiado,Kajiado North,Ongata Rongai,Medical Clinic,Private Practice - General Practitioner,Ngaimurunya,Ngaimurunya,Magadi Road,KAJIADO NORTH,Ongatta Rongai,0.0,0.0,Unknown,Unknown,Judith Muchoki,Nursing Officer in Charge,N,N,Operational
16262,Victoria Clinic,Nyanza,Migori,Kuria West,Kehancha,Medical Clinic,Private Enterprise (Institution),Bukira East,Igena,NaN,KURIA,Kehancha,1.0,0.0,P.O Box 28,Kehancha,Johnathan Nyamohanga Nyaiki,Clinical Officer,N,N,Operational
18136,Victoria Medical Centre,Eastern,Makueni,Makueni,Wote,Medical Clinic,Private Practice - Clinical Officer,Wote,Unoa,Next to Kaiti Pharmacy,MAKUENI,Wote Town,0.0,0.0,P.O Box 235,Makueni,Jones Nzola,Clinical Officer,N,N,Operational
18108,Victoria Medical Clinic,Western,Bungoma,Bungoma South,Kanduyi,Medical Clinic,Private Practice - Nurse / Midwife,Township,Township,Along Webuye - Malaba Road,KANDUYI,Bungoma,2.0,0.0,P.O Box 1786,Bungoma,Jamin Sichangi Watila,Nursing Officer in Charge,N,Y,Operational
17376,Victoria Sub District Hospital,Nyanza,Kisumu,Kisumu East,Winam,Sub-District Hospital,Ministry of Health,Township,Northern,NaN,KISUMU TOWN EAST,Behind the Nyanza Provincial Head quarters,25.0,2.0,P.O Box 849,Kisumu ,Dr Midigo,Doctor In Charge,Y,Y,Operational
16156,Victorious Living Ministries (Vlm) Dispensary,Western,Bungoma,Bungoma South,Kanduyi,Dispensary,Other Faith Based,Musikoma,Namasanda,Along Mumias Road,KANDUYI,Bungoma,6.0,4.0,P.O Box 1148,Bungoma,Kennedy Wasilwa,Clinical Officer,Y,Y,Not-Operational
11146,Victors Medical Clinic,Central,Nyeri,Mathira East,Mathira,Medical Clinic,Private Practice - Clinical Officer,Konyu,NaN,NaN,MATHIRA,Karatina,0.0,0.0,Unknown,Unknown,Margaret Njeri,Unknown,N,N,Operational
19911,Victory &Hope Medical Clinic Services,Eastern,Machakos,Machakos,Mlolongo,Medical Clinic,Ministry of Health,Mlolongo,Mlolongo,NaN,KATHIANI,Bus Stage,1.0,1.0,P.O Box 68544,Nairobi,Peter Kirimi Mwiti,Nursing Officer in Charge,N,N,Operational
13247,Victory Hospital,Nairobi,Nairobi,Embakasi West,Embakasi,Other Hospital,Private Enterprise (Institution),Umoja,Umoja,Near Umoja Two Chief''s Office,EMBAKASI WEST,Nairobi,8.0,2.0,Unknown,Unknown,Unknown,Unknown,N,N,Operational
11147,Victory Medical Clinic,Central,Nyeri,Kieni East,Kieni East,Medical Clinic,Private Practice - Clinical Officer,Kiamathaga,Mwicuiri,NaN,KIENI,Kiamathaga,0.0,0.0,Unknown,Unknown,Unknown,Unknown,N,N,Operational
19491,Victory Medicare,Nairobi,Nairobi,Westlands,Kangemi,Medical Clinic,Private Practice - Medical Specialist,Kangemi,NaN,NaN,WESTLANDS,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,N,Y,Operational
17491,Victory Revival Medical Clinic,Central,Kiambu,Ruiru,Githurai,Medical Clinic,Private Practice - General Practitioner,Githurai,Mwihoko,Near Kiriri Women University in Mwihoko area. Along Githurai - Mwihoko road,JUJA,Githurai 45,0.0,0.0,P.O Box 11735,Nairobi,Lucy Njagi,Nursing Officer in Charge,N,N,Operational
19667,Viebe MC,Rift Valley,Trans Nzoia,Trans Nzoia West,Central (Municipality),Medical Clinic,Private Practice - Clinical Officer,Matisi,Matisi,In Kitale town along Line Moja Street,SABOTI,Within Kitale town,0.0,0.0,Unknown,Kitale,Sammy Ngunjiri,Clinical Officer,N,Y,Operational
11148,Viewpoint Clinic,Central,Murang'a,Gatanga,Gatanga,Medical Clinic,Private Enterprise (Institution),NaN,NaN,NaN,GATANGA,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,N,N,Operational
20157,Vigarace Health services,Rift Valley,Kajiado,Kajiado Central,Central,Medical Clinic,Private Practice - Medical Specialist,Ildamat,Township,"Market Street, opposite Jamia Mosque Kajiado Town, Tawfiq Hse, 1st Floor.",KAJIADO CENTRAL,Kajiado Town,0.0,0.0,P.O Box 1050,Machakos,Dr. Virginia Msau,Medical Superintendant,N,Y,Operational
20692,Vigetse Women Group Medical Clinic,Western,Vihiga,Vihiga,Vihiga,Dispensary,Private Practice - Nurse / Midwife,S Maragoli,Lusiola MKT,NaN,VIHIGA,Lusiola Mkt,0.0,0.0,Unknown,Unknown,Lennah Ayuya,Nursing Officer in Charge,N,N,Operational
19086,Vigombonyi SDA Clinic,Coast,Taita Taveta,Wundanyi,Wundanyi,Medical Clinic,Christian Health Association of Kenya,Wundanyi,Vigombonyi,Near Wumingu Primary School,WUNDANYI,Werugha,0.0,0.0,Private Bag Wundanyi,Wundanyi,Everlyne Mwadime,Nursing Officer in Charge,N,N,Pending Opening
11880,Vigurungani Dispensary,Coast,Kwale,Kinango,Kinango,Dispensary,Ministry of Health,Vigurungani,Vigurungani,Next to Vigurungani Secondary School,KINANGO,Kinango,0.0,0.0,P.O Box 84,Kinango,Daniel Nzai,Nursing Officer in Charge,N,N,Operational
16157,Vihiga District Hosptial,Western,Vihiga,Vihiga,Municipality,District Hospital,Ministry of Health,Wamuluma,Kegoye,Next to Governors Offices,VIHIGA,Mbale,160.0,10.0,P.O Box 1069 Maragoli,Kakamega Rd,Dr.Koba,Medical Superintendant,Y,Y,Operational
16158,Vihiga Health Centre,Western,Vihiga,Vihiga,Vihiga,Health Centre,Ministry of Health,C Maragoli,Imanda,NaN,VIHIGA,Majengo,10.0,1.0,P.O Box 1084 Maragoli,Majengo,Jackline Asingwa,Clinical Officer,Y,Y,Operational
20160,Vijana Against Aids and drug Abuse (juja),Central,Kiambu,Thika West,juja,VCT Centre (Stand-Alone),Private Practice - Clinical Officer,muchatha,muchatha,Near juja post office betweeen oasis and juja  arcad,JUJA,juja town,0.0,0.0,Private Bag 6103,NAIROBI,Alex. M. Wachira,Clinical Officer,N,Y,Operational
20174,Vikunga Dispensary,Western,Kakamega,Kakamega East (Shinyalu),Shinyalu,Dispensary,Ministry of Health,Ilesi,Malimili,NaN,SHINYALU,Malimili,2.0,2.0,Unknown,Unknown,E Mukoshi,Nursing Officer in Charge,N,N,Operational
16545,Vikwatani Community Medical Clinic,Coast,Mombasa,Kisauni,Kisauni,Medical Clinic,Private Practice - Nurse / Midwife,Kisauni,Junda,Zakhem road opposite Ema's Academy Vikwatani,KISAUNI,Mombasa,0.0,0.0,P.O Box P.O. Box 82924,Mombasa,Jesca Mboni,Nursing Officer in Charge,N,Y,Operational
18657,Village Hope Core International,Eastern,Tharaka Nithi,Maara,Chogoria,Medical Clinic,Non-Governmental Organizations,Chogoria,Chogoria,Near chogoria Girls High Schools,THARAKA,Chogoria Town,0.0,0.0,P.O Box 191,Chogoria,Mugambi,Hospital Director,N,N,Operational
18092,Vines Kenya Htc Centre,Nyanza,Kisii,South Gucha,Etago,VCT Centre (Stand-Alone),Non-Governmental Organizations,Chitago,Amakara,"Found along Etago - Mogonga road, opposite Kimai Hse",SOUTH MUGIRANGO,Etago Market,0.0,0.0,P.O Box 3888,Kisii,Mr. Shem Ongori,Unknown,N,N,Operational
15765,Vinet Medical Clinic,Rift Valley,Nakuru,Gilgil,Naivasha,Medical Clinic,Private Practice - Nurse / Midwife,Gilgil,Gilgil,In Gilgil town Opposite GTI Gate.,NAIVASHA,Gilgil town,0.0,0.0,P.O Box 461,Gilgil,Vincent Kariuki gathuo,Nursing Officer in Charge,N,N,Operational
18741,Vipawa Medical Services,Nairobi,Nairobi,Kibra,Kibra,Medical Clinic,Private Practice - Clinical Officer,Kibera,Makina,"Karanja Road off Kibera Drive, Next to Kibera Primary School",KIBRA,Next to Kibera Primary School,0.0,0.0,P.O Box 2355,Nairobi,Alfred Kibisu Jumba,Clinical Officer,Y,Y,Operational
11881,Vipingo Rural Demonstration Health Centre,Coast,Kilifi,Kilifi South,Kikambala,Health Centre,Ministry of Health,Junju,Vipingo,Kilifi-Kikambala Division next to crossroad primary school ,BAHARI,Vipingo,17.0,0.0,P.O Box 50 Vipingo,Vipingo,Judy Kinya Kibaara,Clinical Officer,N,N,Operational
19485,VIPS Health Servises,Nairobi,Nairobi,Kibra,Woodley,Dispensary,Private Enterprise (Institution),Woodley,Golf Course,Near Nakumat Prestige,KIBRA,Nakumatt Prestige,0.0,0.0,Unknown,Unknown,Unknown,Unknown,N,Y,Operational
17915,Vumilia Medical Clinic,Eastern,Makueni,Kibwezi,Kibwezi,Medical Clinic,Private Practice - Clinical Officer,Kikumbulyu,Mikuyuni,"At Kibwezi Town along Kalimani Road, opposite St. Joseph Technical College.",KIBWEZI,Kibwezi,0.0,0.0,P.O Box 9,Kibwezi,Aaron Mutuku Nguti,Clinical Officer,N,N,Operational
11886,Vutakaka Medical Clinic,Coast,Kilifi,Kilifi North,Kikambala,Medical Clinic,Private Practice - Nurse / Midwife,Takaungu,Maweni,NaN,BAHARI,Takaungu,0.0,0.0,Unknown,Takaungu,Unknown,Unknown,N,N,Operational
11887,Vyongwani Dispensary,Coast,Kwale,Matuga,Matuga,Dispensary,Ministry of Health,Golini,Golini,Next to Vyongwani Primary School,MATUGA,Kwale,0.0,0.0,P.O Box P.O. Box 200,Kwale,Peris Chao,Nursing Officer in Charge,N,N,Operational
12837,Vyulya Dispensary,Eastern,Machakos,Mwala,Masii,Dispensary,Ministry of Health,Vyulya,Vyulya,NaN,MWALA,Masii ,0.0,0.0, P.O. Box 47,Masii,Sarah Nzau,Unknown,N,N,Operational
18967,Wa Tonny Clinic,Central,Murang'a,Muranga South,Makuyu,Medical Clinic,Private Practice - Nurse / Midwife,Makuyu,NaN,NaN,MARAGWA,Unknown,0.0,0.0,Unknown,Unknown,Alice Ngigi,Nursing Officer in Charge,N/A,N/A,Operational
11888,Waa Health Centre,Coast,Kwale,Matuga,Matuga,Health Centre,Ministry of Health,Waa,Kitivo,Next to Waa Primary School,MATUGA,Kwale,0.0,0.0,P.O Box P.O. Box 200,Kwale,Mwanajuma Ali,Nursing Officer in Charge,N,N,Operational
11151,Wa-Anne Medical Clinic,Central,Murang'a,Muranga South,Makuyu,Medical Clinic,Private Practice - Nurse / Midwife,Makuyu,Gakungu,NaN,MARAGWA,Makuyu,0.0,0.0,Unknown,Unknown,Unknown,Unknown,N,N,Not-Operational
12838,Wachoro Dispensary,Eastern,Embu,Mbeere South,Mwea,Dispensary,Ministry of Health,Karaba,Wachoro,NaN,GACHOKA,Makutano,0.0,0.0,P.O Box 81,Siakago,Jane Ndugire,Nursing Officer in Charge,N,N,Operational
16808,Wachoro Medical Clinic,Central,Nyandarua,Nyandarua Central,Olkalau ,Medical Clinic,Private Practice - Nurse / Midwife,Passenga,Rurii,Along olkalou-Tumaini Rd 5km off Siranga junction,OL KALOU,Olkalau ,0.0,0.0,P.O Box  321,Olkalou,Peter N. Mbugua,Nursing Officer in Charge,N,N,Operational
16792,Wagai Dispensary,Nyanza,Siaya,Gem,Wagai,Dispensary,Ministry of Health,North E Gem,Wagai,NaN,GEM,Wagai Market ,0.0,0.0,Unknown,Unknown,Margaret Malachi,Nursing Officer in Charge,N,N,Operational
13449,Wagalla Health Centre,North Eastern,Wajir,Wajir West,Wagalla,Health Centre,Ministry of Health,Wagalla,Wagalla,NaN,WAJIR WEST,Griftu,0.0,0.0,P.O Box P.O. Box 13,Griftu,John Muthengi,Nursing Officer in Charge,Y,Y,Operational
17820,Wagalla Health Centre,North Eastern,Wajir,Wajir West,Griftu Division,Health Centre,Ministry of Health,Wagalla,Wagalla,NaN,WAJIR WEST,Griftu,0.0,0.0,P.O Box 13,Griftu,John Muthngi,Nursing Officer in Charge,N,N,Operational
13450,Wagberi Dispensary,North Eastern,Wajir,Wajir East,Central,Dispensary,Ministry of Health,Wagberi,Wagberi,Next to Wagberi Secondary School,WAJIR EAST,Wagberi village,0.0,0.0,P.O Box 2 Wajir,Wajir,Rahma Abdikadir,Nursing Officer in Charge,N,Y,Operational
17438,Wagoro Dispensary (Rarieda),Nyanza,Siaya,Rarieda,Madiany,Dispensary,Ministry of Health,West Uyoma,Kokwiri,NaN,RARIEDA,Nyakongo Market,0.0,0.0,Unknown,Unknown,Rebecca Olendo,Nursing Officer in Charge,N,N,Operational
14168,Wagwe Health Centre,Nyanza,Homa Bay,Rachuonyo North,West Karachuonyo,Health Centre,Ministry of Health,Kobiero,Wagwe South,NaN,KARACHUONYO,Pala Market,30.0,0.0,P.O Box 47,Kojwang,Zipporah Aloo,Clinical Officer,N,N,Operational
18123,Wahome Health Clinic,Coast,Mombasa,Changamwe,Jomvu,Medical Clinic,Private Practice - Clinical Officer,Jomvu,NaN,NaN,CHANGAMWE,Mombasa,0.0,0.0,Unknown,Unknown,Unknown,Unknown,N,Y,Operational
11152,Wahundura Dispensary,Central,Murang'a,Mathioya,Mathioya,Dispensary,Ministry of Health,Kamacharia,Kamacharia,Near Wahundura socondary school,MATHIOYA,Kiriaini,0.0,0.0,P.O Box P.O. Box 24,Murang'A,HANNAH KIGWA,Nursing Officer in Charge,N,N,Operational
17841,Waia Dispensary,Eastern,Makueni,Mbooni East,Kisau,Dispensary,Ministry of Health,Waia,Usalala,NaN,MBOONI,Kavingo Market,4.0,0.0,Unknown,Unknown,Mary Mutinda,Nursing Officer in Charge,N,N,Operational
11153,Waiganjo Clinic,Central,Murang'a,Kiharu,Kiharu,Medical Clinic,Private Enterprise (Institution),Township,Karuri,NaN,KIHARU,Muranga,0.0,0.0,P.O Box P.O. Box 1562 ,Murang'A,Unknown,Unknown,N,N,Operational
11154,Waihara Medical Clinic,Central,Nyeri,Nyeri South,Othaya,Medical Clinic,Private Practice - Nurse / Midwife,Iriaini,Ihuririo,NaN,OTHAYA,Othaya Town,0.0,0.0,Unknown,Unknown,Unknown,Unknown,N,N,Operational
11155,Wairungu Clinic,Central,Murang'a,Gatanga,Gatanga,Medical Clinic,Private Enterprise (Institution),Gatanga,Kirwara,near Kirwara market next to Wa - Bata super market left side of the market,GATANGA,Kirwara,0.0,0.0,P.O Box 6339,Thika,Jane W. Kamunya,Nursing Officer in Charge,N,Y,Operational
12839,Waita Health Centre,Eastern,Kitui,Mwingi Central,Central,Health Centre,Ministry of Health,Endui,Waita,NaN,MWINGI NORTH,Waita,6.0,0.0,P.O Box 16,Mwingi,Mary Mariga,Nursing Officer in Charge,Y,Y,Operational
13249,Waithaka Health Centre,Nairobi,Nairobi,Dagoretti South,Dagoretti,Health Centre,Local Authority,Waithaka,Waithaka,NaN,DAGORETTI SOUTH,Waithaka Shopping Centre,10.0,0.0,Unknown,Unknown,Mwaura,Nursing Officer in Charge,Y,Y,Operational
20612,Wajir Beyond Zero Mobile Clinic,North Eastern,Wajir,Wajir East,NaN,Dispensary,Ministry of Health,NaN,NaN,NaN,WAJIR EAST,Unknown,0.0,0.0,Unknown,Unknown,Unknown,Unknown,Y,Y,Operational
13451,Wajir Bor Health Centre,North Eastern,Wajir,Wajir East,Wajir Bor,Health Centre,Ministry of Health,Wajir Bor,Wajir Bor,Next to Wajir Bor Primary School,WAJIR EAST,Wajir,0.0,0.0,P.O Box 2 Wajir,Wajir,Abdirashid Abdullahi,Nursing Officer in Charge,Y,Y,Operational
13452,Wajir County Referral Hospital,North Eastern,Wajir,Wajir East,Central,District Hospital,Ministry of Health,Central,Central,Near Wajir Police Station,WAJIR EAST,Wajir Town,120.0,10.0,P.O Box  2,Wajir,Dr. Bashir Ahmed,Medical Superintendant,Y,Y,Operational
17743,Wajir Girls Dispensary,North Eastern,Wajir,Wajir East,Central,Dispensary,Ministry of Health,Central,Jogoo,Within Wajir Girls Secondary School Compound,WAJIR EAST,Griftu Stage,0.0,0.0,P.O Box 172,Wajir,Unknown,Unknown,N,N,Not-Operational
19181,Wajir Medical City Clinic,North Eastern,Wajir,Wajir East,Central,Medical Clinic,Private Practice - Clinical Officer,Township,Township,Next to Barasa Park,WAJIR EAST,Wajir ,0.0,0.0,P.O Box 144,Wajir,Hadi Mohamed Maalim,Clinical Officer,N,Y,Operational
13453,Wajir Medical Clinic,North Eastern,Wajir,Wajir East,Central,Medical Clinic,Private Enterprise (Institution),Township,Township,Opposite Barsabra Supermarket,WAJIR EAST,Wajir,0.0,0.0,Unknown,Wajir,Unknown,Unknown,N,Y,Operational
18166,Wajir North Nomadic Clinic,North Eastern,Wajir,Wajir North,Gurar,Dispensary,Ministry of Health,Ajawa,Ajawa,Located in Ajawa for the whole district,WAJIR NORTH,Ajawa,0.0,0.0,P.O Box 2,wajir,Timon Odago,Unknown,Y,Y,Operational
18651,Wajir Tb Manyatta Sub - District Hospital,North Eastern,Wajir,Wajir East,Central,Sub-District Hospital,Ministry of Health,Hodhan,Hodhan,"Along Nairobi Wajir Highway, Opposite Rehabilitation Center and Next to Bulla Hodhan Primary School ",WAJIR EAST,Wajir,84.0,0.0,P.O Box 2 Wajir,Wajir,Hussein Mohamed,Medical Superintendant,Y,Y,Operational
